0.351	1.076	1.076	1.076	1.076
0.353	1.015	1.015	1.015	1.015
0.356	0.968	0.968	0.968	0.968
0.358	0.932	0.932	0.932	0.932
0.361	0.904	0.904	0.904	0.904
0.363	0.881	0.881	0.881	0.881
0.366	0.861	0.861	0.861	0.861
0.368	0.846	0.846	0.846	0.846
0.371	0.837	0.837	0.837	0.837
0.373	0.837	0.837	0.837	0.837
0.376	0.851	0.851	0.851	0.851
0.378	0.880	0.880	0.880	0.880
0.381	0.924	0.924	0.924	0.924
0.383	0.979	0.979	0.979	0.979
0.386	1.041	1.041	1.041	1.041
0.388	1.103	1.103	1.103	1.103
0.391	1.160	1.160	1.160	1.160
0.393	1.206	1.206	1.206	1.206
0.396	1.237	1.237	1.237	1.237
0.398	1.251	1.251	1.251	1.251
0.401	1.246	1.246	1.246	1.246
0.404	1.223	1.223	1.223	1.223
0.406	1.183	1.183	1.183	1.183
0.409	1.129	1.129	1.129	1.129
0.411	1.063	1.063	1.063	1.063
0.414	0.991	0.991	0.991	0.991
0.416	0.917	0.917	0.917	0.917
0.419	0.845	0.845	0.845	0.845
0.421	0.779	0.779	0.779	0.779
0.424	0.723	0.723	0.723	0.723
0.426	0.677	0.677	0.677	0.677
0.429	0.642	0.642	0.642	0.642
0.431	0.616	0.616	0.616	0.616
0.434	0.596	0.596	0.596	0.596
0.436	0.579	0.579	0.579	0.579
0.439	0.563	0.563	0.563	0.563
0.441	0.546	0.546	0.546	0.546
0.444	0.529	0.529	0.529	0.529
0.446	0.512	0.512	0.512	0.512
0.449	0.496	0.496	0.496	0.496
0.451	0.482	0.482	0.482	0.482
0.454	0.474	0.474	0.474	0.474
0.456	0.471	0.471	0.471	0.471
0.459	0.477	0.477	0.477	0.477
0.461	0.491	0.491	0.491	0.491
0.464	0.515	0.515	0.515	0.515
0.466	0.548	0.548	0.548	0.548
0.469	0.590	0.590	0.590	0.590
0.471	0.639	0.639	0.639	0.639
0.474	0.694	0.694	0.694	0.694
0.476	0.750	0.750	0.750	0.750
0.479	0.806	0.806	0.806	0.806
0.481	0.857	0.857	0.857	0.857
0.484	0.901	0.901	0.901	0.901
0.486	0.934	0.934	0.934	0.934
0.489	0.954	0.954	0.954	0.954
0.491	0.960	0.960	0.960	0.960
0.494	0.951	0.951	0.951	0.951
0.496	0.927	0.927	0.927	0.927
0.499	0.890	0.890	0.890	0.890
0.501	0.841	0.841	0.841	0.841
0.504	0.783	0.783	0.783	0.783
0.506	0.720	0.720	0.720	0.720
0.509	0.654	0.654	0.654	0.654
0.511	0.588	0.588	0.588	0.588
0.514	0.528	0.528	0.528	0.528
0.516	0.477	0.477	0.477	0.477
0.519	0.438	0.438	0.438	0.438
0.521	0.415	0.415	0.415	0.415
0.524	0.408	0.408	0.408	0.408
0.526	0.415	0.415	0.415	0.415
0.529	0.429	0.429	0.429	0.429
0.531	0.446	0.446	0.446	0.446
0.534	0.461	0.461	0.461	0.461
0.536	0.470	0.470	0.470	0.470
