0.350	3.075	3.075	3.075	3.075
0.352	2.925	2.925	2.925	2.925
0.355	2.781	2.781	2.781	2.781
0.357	2.644	2.644	2.644	2.644
0.360	2.513	2.513	2.513	2.513
0.362	2.387	2.387	2.387	2.387
0.365	2.267	2.267	2.267	2.267
0.367	2.152	2.152	2.152	2.152
0.370	2.042	2.042	2.042	2.042
0.372	1.937	1.937	1.937	1.937
0.375	1.837	1.837	1.837	1.837
0.378	1.741	1.741	1.741	1.741
0.380	1.650	1.650	1.650	1.650
0.383	1.563	1.563	1.563	1.563
0.385	1.480	1.480	1.480	1.480
0.388	1.401	1.401	1.401	1.401
0.390	1.326	1.326	1.326	1.326
0.393	1.254	1.254	1.254	1.254
0.395	1.186	1.186	1.186	1.186
0.398	1.121	1.121	1.121	1.121
0.400	1.059	1.059	1.059	1.059
0.403	1.000	1.000	1.000	1.000
0.405	0.944	0.944	0.944	0.944
0.408	0.891	0.891	0.891	0.891
0.410	0.841	0.841	0.841	0.841
0.413	0.793	0.793	0.793	0.793
0.415	0.748	0.748	0.748	0.748
0.417	0.705	0.705	0.705	0.705
0.420	0.664	0.664	0.664	0.664
0.422	0.626	0.626	0.626	0.626
0.425	0.589	0.589	0.589	0.589
0.427	0.555	0.555	0.555	0.555
0.430	0.522	0.522	0.522	0.522
0.432	0.491	0.491	0.491	0.491
0.435	0.461	0.461	0.461	0.461
0.438	0.434	0.434	0.434	0.434
0.440	0.407	0.407	0.407	0.407
0.443	0.383	0.383	0.383	0.383
0.445	0.359	0.359	0.359	0.359
0.448	0.337	0.337	0.337	0.337
0.450	0.316	0.316	0.316	0.316
0.453	0.297	0.297	0.297	0.297
0.455	0.278	0.278	0.278	0.278
0.458	0.261	0.261	0.261	0.261
0.460	0.244	0.244	0.244	0.244
0.463	0.229	0.229	0.229	0.229
0.465	0.214	0.214	0.214	0.214
0.468	0.200	0.200	0.200	0.200
0.470	0.188	0.188	0.188	0.188
0.473	0.175	0.175	0.175	0.175
0.475	0.164	0.164	0.164	0.164
0.478	0.153	0.153	0.153	0.153
0.480	0.143	0.143	0.143	0.143
0.482	0.134	0.134	0.134	0.134
0.485	0.125	0.125	0.125	0.125
0.487	0.116	0.116	0.116	0.116
0.490	0.109	0.109	0.109	0.109
0.492	0.101	0.101	0.101	0.101
0.495	0.094	0.094	0.094	0.094
0.497	0.088	0.088	0.088	0.088
0.500	0.082	0.082	0.082	0.082
