0.350	21.277	21.277	21.277	21.277
0.352	20.810	20.810	20.810	20.810
0.355	20.350	20.350	20.350	20.350
0.357	19.897	19.897	19.897	19.897
0.360	19.451	19.451	19.451	19.451
0.362	19.013	19.013	19.013	19.013
0.365	18.581	18.581	18.581	18.581
0.367	18.156	18.156	18.156	18.156
0.370	17.738	17.738	17.738	17.738
0.372	17.327	17.327	17.327	17.327
0.375	16.922	16.922	16.922	16.922
0.378	16.525	16.525	16.525	16.525
0.380	16.134	16.134	16.134	16.134
0.383	15.750	15.750	15.750	15.750
0.385	15.373	15.373	15.373	15.373
0.388	15.003	15.003	15.003	15.003
0.390	14.639	14.639	14.639	14.639
0.393	14.281	14.281	14.281	14.281
0.395	13.931	13.931	13.931	13.931
0.398	13.586	13.586	13.586	13.586
0.400	13.248	13.248	13.248	13.248
0.403	12.917	12.917	12.917	12.917
0.405	12.592	12.592	12.592	12.592
0.408	12.273	12.273	12.273	12.273
0.410	11.960	11.960	11.960	11.960
0.413	11.653	11.653	11.653	11.653
0.415	11.352	11.352	11.352	11.352
0.417	11.058	11.058	11.058	11.058
0.420	10.769	10.769	10.769	10.769
0.422	10.486	10.486	10.486	10.486
0.425	10.209	10.209	10.209	10.209
0.427	9.938	9.938	9.938	9.938
0.430	9.673	9.673	9.673	9.673
0.432	9.413	9.413	9.413	9.413
0.435	9.158	9.158	9.158	9.158
0.438	8.909	8.909	8.909	8.909
0.440	8.666	8.666	8.666	8.666
0.443	8.428	8.428	8.428	8.428
0.445	8.195	8.195	8.195	8.195
0.448	7.967	7.967	7.967	7.967
0.450	7.744	7.744	7.744	7.744
0.453	7.527	7.527	7.527	7.527
0.455	7.314	7.314	7.314	7.314
0.458	7.106	7.106	7.106	7.106
0.460	6.903	6.903	6.903	6.903
0.463	6.705	6.705	6.705	6.705
0.465	6.512	6.512	6.512	6.512
0.468	6.323	6.323	6.323	6.323
0.470	6.138	6.138	6.138	6.138
0.473	5.958	5.958	5.958	5.958
0.475	5.782	5.782	5.782	5.782
0.478	5.611	5.611	5.611	5.611
0.480	5.444	5.444	5.444	5.444
0.482	5.281	5.281	5.281	5.281
0.485	5.122	5.122	5.122	5.122
0.487	4.967	4.967	4.967	4.967
0.490	4.816	4.816	4.816	4.816
0.492	4.669	4.669	4.669	4.669
0.495	4.526	4.526	4.526	4.526
0.497	4.386	4.386	4.386	4.386
0.500	4.250	4.250	4.250	4.250
