0.350	54.634	54.634	54.634	54.634
0.352	54.163	54.163	54.163	54.163
0.355	53.692	53.692	53.692	53.692
0.357	53.222	53.222	53.222	53.222
0.360	52.753	52.753	52.753	52.753
0.362	52.285	52.285	52.285	52.285
0.365	51.818	51.818	51.818	51.818
0.367	51.352	51.352	51.352	51.352
0.370	50.886	50.886	50.886	50.886
0.372	50.422	50.422	50.422	50.422
0.375	49.960	49.960	49.960	49.960
0.378	49.498	49.498	49.498	49.498
0.380	49.037	49.037	49.037	49.037
0.383	48.578	48.578	48.578	48.578
0.385	48.121	48.121	48.121	48.121
0.388	47.664	47.664	47.664	47.664
0.390	47.209	47.209	47.209	47.209
0.393	46.756	46.756	46.756	46.756
0.395	46.304	46.304	46.304	46.304
0.398	45.853	45.853	45.853	45.853
0.400	45.404	45.404	45.404	45.404
0.403	44.957	44.957	44.957	44.957
0.405	44.511	44.511	44.511	44.511
0.408	44.067	44.067	44.067	44.067
0.410	43.625	43.625	43.625	43.625
0.413	43.185	43.185	43.185	43.185
0.415	42.746	42.746	42.746	42.746
0.417	42.309	42.309	42.309	42.309
0.420	41.874	41.874	41.874	41.874
0.422	41.441	41.441	41.441	41.441
0.425	41.010	41.010	41.010	41.010
0.427	40.581	40.581	40.581	40.581
0.430	40.154	40.154	40.154	40.154
0.432	39.729	39.729	39.729	39.729
0.435	39.306	39.306	39.306	39.306
0.438	38.885	38.885	38.885	38.885
0.440	38.467	38.467	38.467	38.467
0.443	38.050	38.050	38.050	38.050
0.445	37.636	37.636	37.636	37.636
0.448	37.224	37.224	37.224	37.224
0.450	36.814	36.814	36.814	36.814
0.453	36.406	36.406	36.406	36.406
0.455	36.001	36.001	36.001	36.001
0.458	35.598	35.598	35.598	35.598
0.460	35.197	35.197	35.197	35.197
0.463	34.799	34.799	34.799	34.799
0.465	34.403	34.403	34.403	34.403
0.468	34.009	34.009	34.009	34.009
0.470	33.618	33.618	33.618	33.618
0.473	33.230	33.230	33.230	33.230
0.475	32.844	32.844	32.844	32.844
0.478	32.460	32.460	32.460	32.460
0.480	32.079	32.079	32.079	32.079
0.482	31.700	31.700	31.700	31.700
0.485	31.324	31.324	31.324	31.324
0.487	30.950	30.950	30.950	30.950
0.490	30.579	30.579	30.579	30.579
0.492	30.211	30.211	30.211	30.211
0.495	29.845	29.845	29.845	29.845
0.497	29.482	29.482	29.482	29.482
0.500	29.121	29.121	29.121	29.121
