0.350	0.006	0.006	0.006	0.006
0.352	0.005	0.005	0.005	0.005
0.355	0.005	0.005	0.005	0.005
0.357	0.004	0.004	0.004	0.004
0.360	0.004	0.004	0.004	0.004
0.362	0.003	0.003	0.003	0.003
0.365	0.003	0.003	0.003	0.003
0.367	0.002	0.002	0.002	0.002
0.370	0.002	0.002	0.002	0.002
0.372	0.002	0.002	0.002	0.002
0.375	0.002	0.002	0.002	0.002
0.378	0.001	0.001	0.001	0.001
0.380	0.001	0.001	0.001	0.001
0.383	0.001	0.001	0.001	0.001
0.385	0.001	0.001	0.001	0.001
0.388	0.001	0.001	0.001	0.001
0.390	0.001	0.001	0.001	0.001
0.393	0.001	0.001	0.001	0.001
0.395	0.000	0.000	0.000	0.000
0.398	0.000	0.000	0.000	0.000
0.400	0.000	0.000	0.000	0.000
0.403	0.000	0.000	0.000	0.000
0.405	0.000	0.000	0.000	0.000
0.408	0.000	0.000	0.000	0.000
0.410	0.000	0.000	0.000	0.000
0.413	0.000	0.000	0.000	0.000
0.415	0.000	0.000	0.000	0.000
0.417	0.000	0.000	0.000	0.000
0.420	0.000	0.000	0.000	0.000
0.422	0.000	0.000	0.000	0.000
0.425	0.000	0.000	0.000	0.000
0.427	0.000	0.000	0.000	0.000
0.430	0.000	0.000	0.000	0.000
0.432	0.000	0.000	0.000	0.000
0.435	0.000	0.000	0.000	0.000
0.438	0.000	0.000	0.000	0.000
0.440	0.000	0.000	0.000	0.000
0.443	0.000	0.000	0.000	0.000
0.445	0.000	0.000	0.000	0.000
0.448	0.000	0.000	0.000	0.000
0.450	0.000	0.000	0.000	0.000
0.453	0.000	0.000	0.000	0.000
0.455	0.000	0.000	0.000	0.000
0.458	0.000	0.000	0.000	0.000
0.460	0.000	0.000	0.000	0.000
0.463	0.000	0.000	0.000	0.000
0.465	0.000	0.000	0.000	0.000
0.468	0.000	0.000	0.000	0.000
0.470	0.000	0.000	0.000	0.000
0.473	0.000	0.000	0.000	0.000
0.475	0.000	0.000	0.000	0.000
0.478	0.000	0.000	0.000	0.000
0.480	0.000	0.000	0.000	0.000
0.482	0.000	0.000	0.000	0.000
0.485	0.000	0.000	0.000	0.000
0.487	0.000	0.000	0.000	0.000
0.490	0.000	0.000	0.000	0.000
0.492	0.000	0.000	0.000	0.000
0.495	0.000	0.000	0.000	0.000
0.497	0.000	0.000	0.000	0.000
0.500	0.000	0.000	0.000	0.000
